amount,hour_of_day,day_of_week,transaction_type_encoded,is_international,account_age_days,avg_transaction_amount_30d,transaction_count_24h,distance_from_home,is_fraud
3252.906171605329,23,6,0,1,2716,678.3914575761842,11,8790.680099488205,1
2530.222944890799,21,4,0,0,3541,617.2680374521033,16,3776.0354490437426,0
1704.0283806872621,3,3,2,0,2166,619.9009622479788,10,2196.34683928241,0
2111.256529299939,7,0,0,0,2103,964.5029604758107,18,2110.0199518178174,0
2875.3805874207865,11,6,3,0,78,336.46031977987934,8,1596.4609042955474,0
393.4856090715031,0,3,3,1,2302,288.4124264728967,3,1695.6889557105242,0
2584.0519616970505,20,3,0,0,2029,316.56355400170355,6,321.67434455356636,0
3543.7110524753693,1,4,0,0,21,630.2242104156081,13,471.1368210488777,1
252.6214784250128,2,2,0,0,2599,345.28535256290627,3,446.6895863897946,0
138.67597052383482,17,6,2,0,1402,311.72178435964213,4,3236.716570231848,0
3459.387905227676,7,6,1,0,2654,67.66418509915061,18,4495.260520608959,0
3244.033637738833,6,0,0,1,2783,609.2365834249244,7,3690.310517101185,1
4235.126358716499,0,6,2,0,295,967.3247424368914,20,1086.1705432857877,0
3432.0618784338626,21,1,3,0,3288,76.04731267758069,3,1037.1749215945126,0
3123.285891927307,18,5,2,0,3153,459.9584465256469,1,2883.726467585446,0
2187.7714126243727,16,6,1,0,1539,582.4779374363729,13,1808.2364296433618,0
2028.4537923181083,3,4,1,0,3562,778.9236315917769,16,411.0799084566741,0
2124.9712911279007,18,4,0,1,225,329.8197487977996,3,2042.7036151480838,0
4834.571590815819,20,2,3,1,2460,880.4035472867096,4,201.57980612871552,0
3764.3331005217738,8,2,1,0,596,460.19057917279594,7,4770.7873036006085,0
4841.2401211488905,15,4,2,0,2327,391.020021568123,4,2738.7188841994584,0
60.71284068269205,10,1,3,0,387,982.6598846092894,20,931.9091942964625,0
4711.308825282588,7,4,0,0,740,526.2410040475764,16,2103.9075152501964,0
2489.8158258784556,20,3,1,0,2359,494.12473730902354,3,3285.8091061255977,0
3947.0988833332954,20,6,1,0,1430,443.0645727352488,9,2922.825624097149,0
4243.893217841126,15,5,1,0,2805,440.91548365820177,20,2099.3257191223674,0
2888.949461858473,19,1,2,0,3048,977.7084991725019,4,1285.779397665418,0
9261.900398738206,18,2,3,0,3121,336.9331385018276,16,8582.29872807511,1
4075.7377966321214,8,3,0,0,258,239.4636751415889,9,1198.4106151755475,0
1886.0526397189221,21,2,3,0,369,575.6663270811046,10,500.7566063195856,0
4632.082595079805,1,0,3,0,3334,657.0921579514292,13,3396.7143443064547,0
3985.677542790598,7,4,2,0,1518,745.4210205898546,15,4602.186501975769,0
1451.7042103935044,4,4,0,1,78,445.03098159567446,30,1820.6191913753648,1
3302.5521360532016,7,4,1,0,3488,644.473806030812,16,4397.729644591318,0
4051.3210237166245,15,2,3,0,2426,709.6446283955081,15,2198.1887281013055,0
784.2775912605974,11,3,2,0,1186,601.0702815658186,2,601.0219869020411,0
712.1229405922385,22,3,0,0,316,163.2873631198659,2,384.87483670796405,0
1599.6523917040736,20,0,0,0,745,399.28144339291276,18,598.2441689668716,0
3206.70173741795,10,6,1,0,1523,102.59377470552823,3,1726.444910475508,0
3080.590139481668,21,3,2,1,1827,872.2211387451903,7,3373.313698572854,0
4272.656837814,19,5,0,0,654,923.7318615968921,17,193.5941937888014,0
1921.3830275359792,20,1,3,0,3148,360.3284051796318,3,1219.4310451250255,0
1281.9115586141622,9,2,2,0,760,952.2370737544946,0,3666.639579626546,0
1006.2926929767133,16,2,2,0,1915,557.173227773199,17,500.3416381061332,0
1535.2025603806799,6,1,2,0,1667,92.49301736160055,20,3612.488663211475,0
520.9557975347888,17,5,3,0,314,841.918260653768,12,3329.965407362893,0
2057.9605084733535,15,2,0,0,3376,555.6202766604349,10,639.7118088072617,0
3758.9570756903527,8,1,2,0,2143,142.05906718188402,3,4628.758398194737,0
1449.0797525991952,16,2,0,0,2826,901.3726688602629,8,4901.308699938742,0
1139.6371566223386,13,6,2,0,2472,483.63015326196677,20,4367.896702205809,0
4242.549763295199,8,0,0,0,3481,839.218619992254,6,1515.0305491018562,0
2651.764006775568,12,0,2,0,1205,402.25682368553754,12,4342.550174120925,0
1004.7712055503681,3,4,3,0,1458,159.12014189680553,14,665.1337176070176,0
3289.6348878865006,9,1,1,0,1657,718.481238397419,5,3288.1714975244327,0
4168.204938333657,21,2,3,0,3247,974.6694862895484,20,3561.6244249760075,0
651.8843154684743,7,2,2,0,3011,502.30367017667754,9,3742.8399574630666,0
3107.975347682141,22,0,3,0,2786,210.15684068258093,18,3318.5143241260416,0
705.4887944306463,15,6,1,1,2622,303.9199044238213,12,1189.8548429887724,0
3550.4674343168904,16,3,1,0,3385,726.2756916355177,14,2655.7175972405894,0
8729.091731238395,6,2,2,0,11,650.9916058866133,16,9423.519995256984,1
5572.923504639512,16,6,2,0,3420,184.10307058951318,22,6294.07169861893,1
4275.53874938605,5,6,0,0,105,181.00470416842384,6,4263.8096490779735,0
3648.227481312922,7,1,0,0,3415,278.2703002867836,6,2451.008243392166,0
2741.56332371974,17,5,2,0,2706,680.8255873293239,20,3804.0587077624136,0
142.3564376335306,18,3,1,0,2794,339.73515483978827,14,1473.8065627720264,0
1686.3293067276343,1,2,2,0,2100,681.6720163357797,11,3254.7133088955507,0
332.4913442181227,9,4,0,0,606,919.5510572474944,15,2955.4088818238715,0
3990.3535298707,9,3,1,0,2231,857.2657857954975,15,1612.364171983457,0
1358.9281891117143,12,6,1,0,414,829.9275324968266,0,4781.025187837329,0
1031.2543009810397,1,2,0,0,479,162.84531805539427,15,626.639863686716,0
168.43225448926424,8,2,0,0,51,722.5807928421796,19,1917.6288053598512,0
2141.642096885685,12,1,3,0,358,750.4464481471917,6,2255.774850805827,0
4956.079480630654,21,5,3,0,2129,149.26362155132472,8,1176.8008430385114,0
2600.212058969682,7,3,0,0,3306,616.7615436936758,9,3968.5560598685684,0
4440.319238608963,5,5,2,0,2290,386.4203681469988,15,2497.6606823878756,0
3500.1266571888004,14,4,0,1,1707,56.43254371606752,19,453.25030600823266,0
2544.7334506309817,5,2,3,0,3334,239.17088396430128,7,4025.6831309187364,1
2542.7901798962994,20,3,3,0,358,809.0466605066656,15,1047.400567407671,0
2102.1837581821956,22,6,1,0,3223,984.76397605441,3,3437.3004589280886,0
1768.5397669625481,14,2,0,0,2385,878.7928521234006,20,2552.0124387949404,0
822.8592377534441,14,1,1,0,2124,202.45394632654467,3,3613.838566624486,0
179.99433083831232,23,6,0,0,1105,877.3450094202636,8,57.12756315998158,0
2911.2034500173672,7,5,3,0,1359,612.076127908366,1,4011.803426312017,0
2254.121863441842,4,5,1,0,3616,927.8181072652679,7,375.02591836095667,0
677.5612295806063,15,2,0,0,3482,620.9568334699518,9,3943.4678488034865,0
964.2714889541696,6,0,3,0,988,201.58814153686492,5,4576.384420058233,0
4843.447366778704,8,5,1,0,2519,513.2247724899994,9,2911.2924438290697,0
2828.42875458382,15,1,3,0,114,486.36283812125066,20,4140.408338737546,0
2198.3125948018146,4,0,3,0,3494,108.75379190899474,12,3311.8361841201054,0
3771.0123067664763,1,1,1,0,112,918.755467094038,4,4288.554663843734,0
19.618663065952894,19,1,3,0,2507,569.9015042934749,8,4006.5461962325912,0
1480.1053165098322,14,4,1,1,1286,915.0410680653048,8,1542.0427355686143,1
1287.0904407946728,20,4,0,0,2026,593.0982813047808,12,2544.214937713677,0
9446.853182090703,18,1,3,0,740,400.35970554587374,5,1430.7255920054304,1
9062.19964222648,8,3,0,1,1381,187.7571393781366,25,8906.33956698876,1
2340.6806582717945,5,4,2,0,2631,970.0270551629297,15,1708.5365628474785,0
4139.4409833301515,12,2,3,0,1919,149.55995166666074,12,4783.323628137323,0
1068.8617817215238,9,6,0,1,2528,395.5992466678686,5,3645.8583252211624,0
968.8603776818965,17,4,0,0,180,411.8152369568977,7,341.30801818883504,0
140.86825129660502,16,0,1,0,2875,469.9707107969592,13,1773.9788614500658,0
2322.284903196323,18,3,3,0,1426,239.93431929037584,3,1448.1395108204847,0
4864.858418354782,21,5,0,0,1087,938.6226496773609,7,4214.0482367105,0
4557.506875017596,8,4,2,0,3181,337.25429505421783,8,2709.3483079415187,0
3087.2168575846304,6,3,1,0,3360,221.2682383911047,5,4666.809917933293,0
3781.4169850384,22,1,0,0,1327,595.8470831923624,20,2084.8534179614176,0
3983.1475888174764,7,3,2,1,944,444.073922612125,1,8904.194597508842,1
3921.862835843864,9,6,0,0,2395,726.6606863945987,3,1043.4523274208557,0
1471.026413483045,21,5,2,1,2,224.77640435869048,6,6979.456335893745,1
2420.364810382186,23,4,1,0,1487,143.05925789550435,3,137.34121302470203,0
3201.2649353980114,5,4,3,0,2367,654.184095828463,11,363.07669682191954,0
4211.03139232876,17,5,1,0,2042,611.0784770123072,8,2572.556173418015,0
3403.5449875663767,21,5,1,1,2705,121.99373135087879,18,942.4383241920625,0
3096.7402360784718,7,6,1,0,180,532.3705389042226,18,2645.6299663735103,0
3886.483172950401,9,1,2,0,2275,960.2359544461166,4,1076.7142236084653,0
3226.6532187956336,6,0,1,0,398,432.19546766946996,18,1242.1306619785937,0
4044.2447852592677,0,6,3,0,709,586.5384781898466,9,57.36205803276495,0
4777.658471240495,8,5,0,0,3591,82.26889934334571,13,4707.356817388444,0
2623.6906141646473,21,4,0,0,1568,432.01628721500043,14,3076.476109865167,0
936.9592617254897,2,2,3,0,650,886.2498775302581,15,2490.7530766318164,0
2382.282517050065,16,1,1,0,2027,95.16998183227889,11,4613.241704658602,0
816.4174955293881,9,0,2,0,349,906.9581318931669,18,1578.305100249095,0
389.0359751854568,21,6,3,0,764,789.888666200064,18,93.03244700030633,0
2317.2767133620487,9,1,2,0,99,548.9542992542356,5,650.7149254938754,0
4206.0671555993395,4,6,1,0,2328,457.2186500374612,4,4290.541941413987,0
2234.9945395285945,17,6,3,0,2264,874.722395329137,20,1521.8885376893627,0
2147.0678657801623,11,6,2,0,951,868.643840363168,4,658.5812435172733,0
3441.160367353499,10,5,0,0,1971,469.5638266070529,7,5270.496162585542,1
3511.6111636192077,9,6,3,0,3474,603.3101646006338,10,395.9494980273665,0
2807.0030358857152,11,6,0,1,3455,600.771562449137,16,3644.8848313241115,0
1521.658635731661,3,3,3,1,3483,400.9452044131295,12,2817.494453905501,0
2972.1860070737753,7,1,1,0,1686,326.3695884019583,4,2309.1888817632616,0
3893.7909457024484,4,6,0,0,2393,569.4990773697293,19,2922.686342973113,0
4846.184471168868,9,0,0,0,791,291.54890714189094,9,2480.801782856009,1
322.2792187792196,21,1,0,0,1008,658.0705908614991,19,4368.630281131715,0
1724.292700059535,4,6,1,1,1786,543.3630927615699,8,2385.3441183304253,0
1633.4042414303415,6,0,1,1,1677,318.6793252889743,8,4210.582509450085,0
3272.2604000250544,3,2,0,0,2133,405.3694808540958,1,3074.875663380849,0
5115.377003153278,23,0,0,0,19,679.4105687623753,12,4613.210011354027,1
1870.2501134174242,7,5,0,0,72,337.9179916015221,13,1960.634361249683,0
4520.8527276847635,1,1,0,0,144,627.9055483593088,20,2088.1393008822365,0
3036.6312397927263,10,5,2,0,2066,596.135966015218,2,32.721891011842644,0
4903.921063294435,3,6,2,0,183,124.02717970666431,18,4426.877130079738,0
2815.2276759806614,2,5,3,0,31,388.2231748323062,9,2491.6735789536633,0
606.5586632802632,20,4,0,0,3549,654.465826327904,11,3414.991021564876,0
3882.439623601212,19,5,3,0,3243,388.6376236737853,2,2647.4821420097765,0
1365.2331660076313,23,1,3,0,2195,991.5045235303081,9,1982.737344778832,0
2093.0074403089266,5,3,0,0,1316,306.09040794305446,15,3622.3829167586546,0
3101.29087593464,15,5,1,0,535,161.9832061844421,8,786.0664042155519,0
128.59436254463532,9,2,1,1,1625,907.039344026267,10,3227.3604798700258,0
5213.39856012955,15,0,1,1,26,295.6012001796013,28,3214.5941093608308,1
4551.066415991906,21,3,3,0,1506,310.9491520846555,15,2389.993142471131,0
2622.587698191361,0,4,1,1,626,868.1729534480132,1,3890.5092515375973,0
974.4990546392015,16,6,3,0,641,649.8997952072525,14,1379.4024636535291,0
4064.371250469525,18,0,3,0,773,259.8641837084892,20,4649.853359397186,0
3889.069936488073,3,4,3,1,1347,713.6970406114772,8,3880.998757711109,0
4876.438651826513,16,6,3,0,965,382.5568939744796,11,3343.059217037184,0
4195.3696218558935,6,4,1,0,2989,587.5823709306308,12,4358.13641705485,0
3820.985702180067,23,6,2,0,2913,588.1109720615212,10,4513.187392892525,0
2126.8487978132634,8,4,3,0,3373,241.4710411001394,15,2893.8871147569444,0
1489.0830675165575,1,5,1,0,2901,313.2738775626228,6,2537.6701389817204,0
2924.9842400107505,7,6,3,0,537,205.20232806217632,12,2177.4635937814414,0
3442.041823400976,4,5,3,0,1861,542.2434627059422,20,3550.9842248695018,0
4797.247073611602,8,3,1,0,874,247.51268915001987,10,1371.313251132344,0
4833.31987336935,3,5,2,0,3000,281.81916531522836,11,2327.8805331082026,0
416.18410906532466,5,5,3,0,1611,518.0232851064269,11,3381.796460988854,0
100.07046890132114,15,3,0,0,3498,495.16983208833284,1,4961.949756353588,0
295.24822284857714,12,3,0,0,473,318.2123494856704,12,2591.2552380086013,0
1565.5642645245616,20,4,3,0,1113,224.98704949547002,10,1206.3272100745337,0
325.29271748032085,15,0,0,0,540,435.4856965049772,1,1483.6923759212534,0
4420.917035407852,17,1,3,0,3511,762.9916243545248,13,2447.207223820507,0
62.44321142331524,17,5,2,0,767,206.1119511078538,4,588.976165982848,0
2580.2183629799792,23,0,1,0,1013,311.39702282447814,0,4610.492375003331,0
2347.355851234574,11,1,2,1,453,649.9871710636094,8,2500.641802309694,0
1890.4907433260921,1,4,0,0,2712,766.3852610188145,20,2999.5818711297657,1
2802.267159549108,20,4,2,0,2857,429.6720408409737,14,1772.4014131554006,0
4124.511789375767,17,4,0,0,2799,505.793776434336,12,590.1191813572804,0
391.14838525173815,15,0,3,0,2169,875.3499962659988,8,3676.3054861272876,0
2422.9255588118267,13,3,1,0,3295,295.5888622134537,2,2589.54539070851,0
5527.586405812203,18,2,0,0,3559,314.6858747841589,20,9102.137940686544,1
807.4558927740612,1,1,3,0,1711,910.6450048492749,20,4836.957377537443,0
1254.5489765188775,5,6,1,0,2679,787.4486194442208,13,4962.5339627393705,0
2558.299708210636,4,2,2,0,1020,633.4987732079851,1,4846.3309239452,0
4280.658265318482,9,3,1,0,2957,653.3778175861938,16,672.0917537358778,0
622.4958079093362,7,0,2,0,767,142.97210210763265,3,2558.9818688071964,0
1680.2061544750081,4,2,3,0,1367,236.32917356879008,11,3580.6100778134723,0
2865.974169645192,22,0,2,0,931,433.87725370919014,18,1233.2313827723674,0
4147.9044353944255,0,5,2,0,3598,281.20113381317447,1,4429.563855332414,0
893.6647180047532,13,0,1,0,1210,267.5312266422252,12,1219.0954509823243,0
5423.452965431775,13,2,0,0,17,912.6096466679453,12,2985.3018806007985,1
432.147747512497,10,3,1,1,1949,465.75996525374865,16,3592.8699511644486,0
2182.462755405708,6,2,2,0,1389,996.6314773117624,12,4193.552789023682,0
3543.598065472783,8,2,2,0,543,430.666650648535,18,3978.4062232770443,0
7235.4988868007185,8,6,0,0,2366,700.3433486706884,19,4472.809064356176,1
4811.419188387073,0,1,2,0,3269,421.6527706493448,20,2723.1198108923727,0
4795.291438633379,15,4,0,0,3260,642.3240871415778,8,1556.4316625549618,0
4898.902896251382,17,1,2,0,2681,397.1027558886211,3,1711.101665114072,0
4388.510460435959,1,0,2,0,2999,888.1287249345839,8,1047.8577895356973,0
3213.476178579951,12,0,3,0,2332,583.4578072578072,8,3064.7502815858224,0
6436.210922964292,12,0,0,0,10,531.5692017222,8,9595.509440446087,1
4040.4471595159143,15,5,1,0,1471,112.46405302733021,5,2532.203393005131,0
4167.44717596385,18,4,3,0,2746,747.7875793423894,9,1133.3446967032728,0
2974.4307169052818,20,2,1,0,187,103.51142173769684,7,4898.847351954328,0
1920.421238270677,18,0,3,1,3331,712.3070280980091,16,2007.1064927596083,0
173.75199049353537,11,1,3,0,2135,895.721372737473,1,426.3918307771325,0
1131.133611707878,19,4,0,0,3041,381.71495642615065,14,2273.166634229985,0
2351.2792750152926,1,6,3,0,405,225.58657068271734,19,2022.9506915773547,0
4030.5869281783653,20,5,2,0,283,571.0867092715038,2,352.49756516213927,0
3399.940432611618,7,5,2,0,3316,408.7746541954382,12,3718.6088647043102,0
3286.3272124979676,17,5,3,0,43,838.4353558349455,9,1482.376560899168,0
4474.9866140865515,9,0,2,1,1942,774.2860492379891,2,4419.242759103553,0
1754.9679643520817,0,3,1,0,1267,727.1470114291211,0,895.3437883162185,0
4369.637499119581,0,3,1,0,1929,511.9183597483973,17,442.1424850025707,0
8726.047627704607,19,5,2,1,3042,239.77720781534777,19,6452.074377162387,1
74.58228417824428,11,0,0,0,863,573.4802273538354,6,2922.8431530075204,0
1961.5018810392694,10,1,0,0,1776,245.32503093014668,19,2808.740908239716,0
2835.243621245025,9,3,0,0,1299,110.29695800626206,14,549.6633785411209,0
3066.6244585745126,1,1,2,0,2695,161.80486547651185,5,3854.8588020767484,0
4644.555383101797,15,1,1,0,1354,365.3678446953347,5,4888.197657230245,0
6519.96254938535,4,1,2,1,16,505.0747564982412,16,8039.065439143351,1
470.8348501141447,14,3,2,0,2583,589.1729999050464,13,4227.252630830592,0
1664.7634327837757,10,1,0,0,518,605.7730649603159,5,3988.838923851465,0
1324.532511558473,3,2,1,0,266,955.2704804034908,10,4963.446690832402,0
2399.9293730936083,11,3,1,0,682,945.5227632359101,14,3810.6221057233956,0
1193.9528119816239,23,3,2,0,1113,453.6272815060354,20,1090.008303394917,0
4343.84463528589,21,2,0,0,797,126.64979361835304,10,604.1165511129925,0
3214.4606281223487,10,4,2,0,2057,997.8545540781494,13,3717.8766269411535,0
4872.296511036236,15,0,0,0,2299,828.9167752812735,10,2381.109201676454,0
4778.193778396894,11,4,1,1,3174,683.1300565563457,0,3892.2707733662537,0
1237.1811228177137,17,1,1,0,3360,247.09988548585991,13,799.6658207121077,0
2415.2901506933636,2,0,3,0,230,270.7358016373126,3,2383.63138234418,0
3901.3230311615243,2,0,0,0,6,148.66727458579533,1,2793.6435397980267,1
2789.534423374297,11,0,0,0,1034,873.7544700882307,15,805.9542628359362,0
27.296090870552963,7,4,1,0,886,654.9564045364222,1,426.20177895605184,0
1785.2272215742398,6,0,1,1,455,164.41727127504504,15,2199.425181445204,0
1487.6109445452134,9,0,1,0,2527,346.8268721138604,1,4406.205545045978,0
303.9997373365735,20,4,1,0,862,781.185934576616,15,2784.310884957963,0
4203.624584785011,16,0,3,0,1548,936.2339698402341,2,3472.295246286887,0
2195.211768068229,11,1,2,0,2642,460.37252723553405,12,3521.8646864077878,0
4222.865673258768,13,3,1,0,380,71.6389841819264,6,4738.523212380559,0
2283.932049719789,17,5,0,0,3413,916.6489401202044,19,925.7199546585538,0
9575.170732393564,11,3,0,1,2849,666.6939295314961,18,3576.0007110626584,1
1346.298818993228,7,3,2,0,226,822.9560959434647,12,3752.219931609612,0
4096.881424166002,17,6,3,0,1116,812.0836069360263,15,589.1207604858739,0
3250.4433267885934,6,2,0,1,15,536.5433836668155,11,935.2972767648284,1
4152.653385582223,7,0,0,0,870,115.40649977742532,13,1298.1868304500738,0
79.3451231456535,12,6,2,1,2415,712.3821564730605,10,2829.82843425907,0
1337.1882490796065,0,6,2,0,3235,748.3540504074922,20,4827.936542428883,0
3479.3338959190482,22,5,1,0,1111,406.86984437493857,14,4149.477308575452,0
3630.3030375846392,15,6,0,0,237,481.87901002282126,10,1182.123299231212,0
2864.241364885026,14,1,3,0,3241,513.4428238393355,2,327.527963941176,0
1280.5258828895264,16,1,0,0,532,237.615790816443,5,428.60882916853416,0
2228.5636217414285,16,4,2,1,574,141.98665362375465,12,412.8843712601127,0
3696.3118030699447,2,6,2,1,586,826.9733842961717,16,978.6622178816328,0
3765.4194507187167,2,4,0,1,3,810.4727190627119,8,5683.099341406848,1
4420.687800464006,12,1,0,1,1,604.9211253781541,7,2339.1419277665836,1
8325.904759745446,18,4,0,1,3069,610.3386576192069,14,3927.4629317591107,1
4274.111261704798,2,3,2,0,1455,538.6098064839895,13,612.5347838440238,0
1756.8658288659014,4,3,1,0,1744,193.35400131863756,8,2796.871318342762,0
4357.237668009649,4,5,2,1,30,245.59291521866123,0,7667.061766422003,1
4874.662258745989,19,6,1,0,1543,757.0839315408755,8,2395.8062673404575,0
3154.0107652528864,21,4,2,0,2717,386.8207415927061,17,4612.526311517934,0
3439.1196918066653,14,4,1,0,2482,689.7147050116527,14,1768.4281750142634,0
1914.0087526504262,4,6,2,0,2672,733.7851305579873,1,1914.946096202207,0
1920.2751210168483,2,6,3,1,1443,893.7981966891573,18,9499.75840288296,1
1574.5347630106207,12,0,1,0,2867,517.3266566675452,8,3720.072658183756,0
3554.251523687926,16,0,1,0,2839,652.5255956715447,18,443.7462441687212,0
3591.3610443149255,1,2,0,0,2628,970.4311961378477,17,583.1490821383761,0
21.780955452160416,18,6,0,1,1716,282.8176543639838,4,1596.4440003483687,0
2654.719585922737,2,6,2,0,3374,598.8973738567165,12,2092.7298738417503,0
7448.80846553013,12,1,1,1,2407,186.03439373494155,16,5804.805431855505,1
113.83515985585146,17,0,0,0,1028,530.1017455312668,8,1308.9878062916794,0
3034.636830911665,11,5,0,1,3512,713.0895852581398,0,792.7522288398442,0
13.599206141791278,22,6,1,0,1170,996.5418396519483,3,4019.108409957311,0
2901.0146435996976,5,1,2,0,476,503.8575026175945,12,317.29320929338445,0
4854.598639866152,8,2,3,0,599,617.2060793681562,5,1041.470081024483,0
4002.5452696384586,1,1,3,1,573,797.9640533054205,5,2241.996178408796,0
4363.655649585795,8,6,1,0,499,692.2693714883978,20,2903.7165344125083,0
3229.62280065274,16,2,3,0,41,855.7363230307319,17,1342.5202389134938,0
3809.0193740317413,5,4,3,0,584,398.0722258743817,19,4458.194730097657,0
3715.0036869333358,13,4,3,0,1131,175.51682962080423,0,475.94256303775563,0
2562.989609140851,16,6,1,0,1501,666.3758334296051,8,428.63320102489166,0
2123.917764055198,18,1,0,1,3192,300.90630159258467,8,296.8147983557795,0
610.296997467368,22,4,3,0,3025,94.79027232101909,5,4727.269716579837,0
2272.1622748287323,16,2,1,0,2070,300.4561420672677,15,2309.544655744979,0
1811.148992907365,11,0,0,0,1566,288.8485988514119,6,3135.386727693202,0
2613.7736870639565,13,3,2,0,2120,638.7071275113851,11,3545.3564609909595,0
3380.4921192136617,10,1,2,0,2021,351.29650549914766,9,4441.7297886060405,0
8140.590369388336,22,6,1,1,2,84.08247573493352,19,8851.96411843382,1
4599.37975118609,19,6,0,0,17,533.9228917102203,8,8739.73030941733,1
3913.161014656155,18,3,3,0,1478,737.0780318642943,16,3704.5102399384077,0
2868.782417190077,18,6,1,0,1375,396.6292727846135,20,4295.216768844867,0
2082.794329472412,11,3,1,0,2535,411.81868288053715,16,2694.940982869675,0
597.0255981100579,12,5,1,0,1255,456.16354124069363,17,101.50344660612043,0
2305.275263322585,17,4,0,0,3572,489.1935082756009,12,154.41744659563216,0
3859.9310081802764,21,5,2,0,2435,120.04186877861288,20,364.7856468539812,0
1812.9166601791742,11,5,0,0,3408,401.8418239881854,3,2880.3507169708537,0
2927.7988988324014,12,0,1,1,1437,77.43309797392138,3,3434.147944978084,0
2155.0526461514396,17,5,3,0,1576,738.8980869094673,6,1159.9486615522903,0
376.78091652913184,10,2,2,0,1773,379.9859294515118,1,4142.335341479902,0
4860.815768917869,19,5,0,0,1113,965.8227509600209,10,3247.679672989071,0
2485.4312716407444,2,6,1,0,46,561.5912615786267,16,2328.5512414067666,0
168.47113895646527,16,1,1,0,1334,425.4881052435891,8,603.3497141149252,0
2399.867336397775,9,1,0,1,1708,948.116819260493,5,2395.816429537602,0
1364.5658876656594,19,1,2,0,1415,927.3069333324388,5,4358.045489720009,0
1526.0327523922135,18,4,3,0,1454,94.92088589935554,13,1503.051602291442,0
4380.256625785069,4,1,2,0,589,601.7632177660809,7,66.79434124437056,0
4657.640258839018,5,3,0,0,788,695.7183820301375,7,374.35358748339587,0
2584.269536738215,14,0,0,0,735,431.98751147617935,16,80.7134876613308,0
3538.737203205299,7,5,2,0,3252,349.93196481223504,6,1366.6273272501317,0
2268.4867196081204,10,3,1,0,1447,136.99853658011693,4,2917.0514613266573,0
3667.4226600543184,3,1,0,0,249,709.5910888718942,4,4599.164317710174,0
1344.426808679705,14,5,0,0,1886,807.2876017022145,17,2488.1600817095327,0
125.58148325478167,17,4,3,0,3036,506.43785328793774,1,1062.013616616022,0
2753.275994268325,17,3,3,0,758,576.0722281665268,1,4468.9486345453915,0
156.06306366478017,13,2,1,0,2780,325.19823180912744,13,287.14643057474285,0
812.239912248303,23,0,3,0,237,863.8924434124962,0,92.75892038940859,0
3418.051942237533,4,0,0,0,369,987.9171019999683,3,857.314810369465,0
1842.001663118059,18,6,1,0,2257,335.7942352253471,17,943.6914455195522,0
1721.8883727403295,7,5,3,0,244,359.08353740706616,2,4787.875468788832,0
3663.6609033417153,15,5,0,0,975,187.3349387682459,15,199.32497785825674,0
3059.906977034156,11,2,3,0,1992,403.7608148706066,16,4034.036127586258,1
5146.875473100089,6,2,0,0,697,849.5587912368752,12,975.593799304101,1
1984.144413177728,14,6,0,0,2481,545.1089015623124,15,4735.555131182411,0
4876.882075838793,19,0,1,0,2158,650.5326054777427,2,1071.5677686256681,0
2483.8298365633777,18,5,1,0,2319,68.11446132817683,16,4504.436653313016,0
3371.4345639714293,22,6,0,1,322,393.7398367579478,3,1913.4307363109926,0
9110.911313984601,8,2,0,0,17,995.134678163767,19,4638.18092393787,1
1373.6928087755045,14,2,3,0,284,805.4186620984209,3,4420.854048048408,0
1634.0308319124892,12,6,1,0,2246,912.144474294144,9,4147.634432936152,0
3364.334947057501,23,2,1,0,739,123.49808183400468,12,1763.96479791526,0
4363.876734901086,8,3,2,1,2746,988.0332257494163,13,4311.648363460223,0
2916.21433445228,19,4,0,0,1292,873.5418032112299,14,1203.4006779237704,0
1708.191070093552,20,6,1,0,3162,107.44386949644641,15,205.4078023208078,0
3468.46157095356,22,2,2,0,638,933.3293298223613,12,4.139249154266333,0
1040.3392234850141,3,0,0,0,3508,516.8510616876079,20,3502.317576425341,0
895.3356255330252,1,1,2,0,583,285.2463330944341,14,370.25574899279377,0
2847.4312493982347,22,1,3,0,1472,894.3088952689114,11,3038.304712083759,0
9443.450346197891,4,3,0,1,1288,976.4432064265974,6,1813.2587388338784,1
4275.327150929439,22,5,0,0,3031,105.52296903888131,16,2986.955976347889,0
2151.375370906713,1,6,3,0,1244,584.0386294511784,7,3454.5498962332013,0
4219.070247606707,9,0,2,1,2228,445.53910213784303,16,821.3596143495205,0
1444.5843880363097,16,3,0,0,317,122.36848555256844,19,405.89989821406436,0
4355.726464325803,14,1,3,0,577,254.79134206069912,9,3284.448616022627,0
4728.089785006584,13,3,1,0,916,735.4354876937591,14,308.2043199252599,0
3516.6476542706523,9,2,0,0,618,725.7606930106991,10,227.35758195203178,1
2624.241849742322,8,5,3,0,2344,107.70005153517508,2,4125.990405852241,0
2603.565858381427,15,4,1,0,1416,353.8066337211391,16,4402.9227580975885,0
3872.2542049746194,19,5,3,0,525,545.1590715249517,3,3209.4799274154225,0
3975.4577612629964,6,1,2,0,1234,752.5712766256202,4,4142.267195805675,0
2261.2795480386885,17,3,2,1,2413,285.98385268329275,13,4368.201920854457,0
4613.10846511899,21,6,2,0,2127,623.643959776492,18,1573.6834173864133,0
6151.058811645993,13,3,0,1,20,654.4586933341703,5,4625.486587786531,1
4101.347846470699,11,0,2,0,499,592.1683570745257,17,1633.7464962425452,0
306.3119811723504,19,1,2,0,1475,68.69998970887161,6,4026.790031129154,0
